date_key,data,ano,mes,dia,trimestre,dia_semana,nome_mes,nome_dia_semana,fim_semana
20250819,2025-08-19,2025,8,19,3,1,Agosto,Terça,False
20250820,2025-08-20,2025,8,20,3,2,Agosto,Quarta,False
20250821,2025-08-21,2025,8,21,3,3,Agosto,Quinta,False
20250822,2025-08-22,2025,8,22,3,4,Agosto,Sexta,False
20250823,2025-08-23,2025,8,23,3,5,Agosto,Sábado,True
20250824,2025-08-24,2025,8,24,3,6,Agosto,Domingo,True
20250825,2025-08-25,2025,8,25,3,0,Agosto,Segunda,False
20250826,2025-08-26,2025,8,26,3,1,Agosto,Terça,False
20250827,2025-08-27,2025,8,27,3,2,Agosto,Quarta,False
20250901,2025-09-01,2025,9,1,3,0,Setembro,Segunda,False
20250902,2025-09-02,2025,9,2,3,1,Setembro,Terça,False
20250903,2025-09-03,2025,9,3,3,2,Setembro,Quarta,False
20250904,2025-09-04,2025,9,4,3,3,Setembro,Quinta,False
20250905,2025-09-05,2025,9,5,3,4,Setembro,Sexta,False
20250906,2025-09-06,2025,9,6,3,5,Setembro,Sábado,True
20250907,2025-09-07,2025,9,7,3,6,Setembro,Domingo,True
20250908,2025-09-08,2025,9,8,3,0,Setembro,Segunda,False
20250909,2025-09-09,2025,9,9,3,1,Setembro,Terça,False
20250910,2025-09-10,2025,9,10,3,2,Setembro,Quarta,False
20250911,2025-09-11,2025,9,11,3,3,Setembro,Quinta,False
20250912,2025-09-12,2025,9,12,3,4,Setembro,Sexta,False
20250913,2025-09-13,2025,9,13,3,5,Setembro,Sábado,True
20250914,2025-09-14,2025,9,14,3,6,Setembro,Domingo,True
20250915,2025-09-15,2025,9,15,3,0,Setembro,Segunda,False
20250916,2025-09-16,2025,9,16,3,1,Setembro,Terça,False
20250917,2025-09-17,2025,9,17,3,2,Setembro,Quarta,False
20250918,2025-09-18,2025,9,18,3,3,Setembro,Quinta,False
20250919,2025-09-19,2025,9,19,3,4,Setembro,Sexta,False
20250920,2025-09-20,2025,9,20,3,5,Setembro,Sábado,True
20250921,2025-09-21,2025,9,21,3,6,Setembro,Domingo,True
20250922,2025-09-22,2025,9,22,3,0,Setembro,Segunda,False
20250923,2025-09-23,2025,9,23,3,1,Setembro,Terça,False
20250924,2025-09-24,2025,9,24,3,2,Setembro,Quarta,False
20250925,2025-09-25,2025,9,25,3,3,Setembro,Quinta,False
20250926,2025-09-26,2025,9,26,3,4,Setembro,Sexta,False
20250927,2025-09-27,2025,9,27,3,5,Setembro,Sábado,True
20251001,2025-10-01,2025,10,1,4,2,Outubro,Quarta,False
20251002,2025-10-02,2025,10,2,4,3,Outubro,Quinta,False
20251003,2025-10-03,2025,10,3,4,4,Outubro,Sexta,False
20251004,2025-10-04,2025,10,4,4,5,Outubro,Sábado,True
20251005,2025-10-05,2025,10,5,4,6,Outubro,Domingo,True
20251006,2025-10-06,2025,10,6,4,0,Outubro,Segunda,False
20251007,2025-10-07,2025,10,7,4,1,Outubro,Terça,False
20251008,2025-10-08,2025,10,8,4,2,Outubro,Quarta,False
20251009,2025-10-09,2025,10,9,4,3,Outubro,Quinta,False
20251010,2025-10-10,2025,10,10,4,4,Outubro,Sexta,False
20251011,2025-10-11,2025,10,11,4,5,Outubro,Sábado,True
20251012,2025-10-12,2025,10,12,4,6,Outubro,Domingo,True
20251013,2025-10-13,2025,10,13,4,0,Outubro,Segunda,False
20251014,2025-10-14,2025,10,14,4,1,Outubro,Terça,False
20251015,2025-10-15,2025,10,15,4,2,Outubro,Quarta,False
20251016,2025-10-16,2025,10,16,4,3,Outubro,Quinta,False
20251017,2025-10-17,2025,10,17,4,4,Outubro,Sexta,False
20251018,2025-10-18,2025,10,18,4,5,Outubro,Sábado,True
20251019,2025-10-19,2025,10,19,4,6,Outubro,Domingo,True
20251020,2025-10-20,2025,10,20,4,0,Outubro,Segunda,False
20251021,2025-10-21,2025,10,21,4,1,Outubro,Terça,False
20251022,2025-10-22,2025,10,22,4,2,Outubro,Quarta,False
20251023,2025-10-23,2025,10,23,4,3,Outubro,Quinta,False
20251024,2025-10-24,2025,10,24,4,4,Outubro,Sexta,False
20251025,2025-10-25,2025,10,25,4,5,Outubro,Sábado,True
20251026,2025-10-26,2025,10,26,4,6,Outubro,Domingo,True
20251027,2025-10-27,2025,10,27,4,0,Outubro,Segunda,False
20251101,2025-11-01,2025,11,1,4,5,Novembro,Sábado,True
20251102,2025-11-02,2025,11,2,4,6,Novembro,Domingo,True
20251103,2025-11-03,2025,11,3,4,0,Novembro,Segunda,False
20251104,2025-11-04,2025,11,4,4,1,Novembro,Terça,False
20251105,2025-11-05,2025,11,5,4,2,Novembro,Quarta,False
20251106,2025-11-06,2025,11,6,4,3,Novembro,Quinta,False
20251107,2025-11-07,2025,11,7,4,4,Novembro,Sexta,False
20251108,2025-11-08,2025,11,8,4,5,Novembro,Sábado,True
20251109,2025-11-09,2025,11,9,4,6,Novembro,Domingo,True
20251110,2025-11-10,2025,11,10,4,0,Novembro,Segunda,False
20251111,2025-11-11,2025,11,11,4,1,Novembro,Terça,False
20251112,2025-11-12,2025,11,12,4,2,Novembro,Quarta,False
20251113,2025-11-13,2025,11,13,4,3,Novembro,Quinta,False
20251114,2025-11-14,2025,11,14,4,4,Novembro,Sexta,False
20251115,2025-11-15,2025,11,15,4,5,Novembro,Sábado,True
20251116,2025-11-16,2025,11,16,4,6,Novembro,Domingo,True
20251117,2025-11-17,2025,11,17,4,0,Novembro,Segunda,False
20251118,2025-11-18,2025,11,18,4,1,Novembro,Terça,False
20251119,2025-11-19,2025,11,19,4,2,Novembro,Quarta,False
20251120,2025-11-20,2025,11,20,4,3,Novembro,Quinta,False
20251121,2025-11-21,2025,11,21,4,4,Novembro,Sexta,False
20251122,2025-11-22,2025,11,22,4,5,Novembro,Sábado,True
20251123,2025-11-23,2025,11,23,4,6,Novembro,Domingo,True
20251124,2025-11-24,2025,11,24,4,0,Novembro,Segunda,False
20251125,2025-11-25,2025,11,25,4,1,Novembro,Terça,False
20251126,2025-11-26,2025,11,26,4,2,Novembro,Quarta,False
20251127,2025-11-27,2025,11,27,4,3,Novembro,Quinta,False
20251201,2025-12-01,2025,12,1,4,0,Dezembro,Segunda,False
20251202,2025-12-02,2025,12,2,4,1,Dezembro,Terça,False
20251203,2025-12-03,2025,12,3,4,2,Dezembro,Quarta,False
20251204,2025-12-04,2025,12,4,4,3,Dezembro,Quinta,False
20251205,2025-12-05,2025,12,5,4,4,Dezembro,Sexta,False
20251206,2025-12-06,2025,12,6,4,5,Dezembro,Sábado,True
20251207,2025-12-07,2025,12,7,4,6,Dezembro,Domingo,True
20251208,2025-12-08,2025,12,8,4,0,Dezembro,Segunda,False
20251209,2025-12-09,2025,12,9,4,1,Dezembro,Terça,False
20251210,2025-12-10,2025,12,10,4,2,Dezembro,Quarta,False
20251211,2025-12-11,2025,12,11,4,3,Dezembro,Quinta,False
20251212,2025-12-12,2025,12,12,4,4,Dezembro,Sexta,False
20251213,2025-12-13,2025,12,13,4,5,Dezembro,Sábado,True
20251214,2025-12-14,2025,12,14,4,6,Dezembro,Domingo,True
20251215,2025-12-15,2025,12,15,4,0,Dezembro,Segunda,False
20251216,2025-12-16,2025,12,16,4,1,Dezembro,Terça,False
20251217,2025-12-17,2025,12,17,4,2,Dezembro,Quarta,False
20251218,2025-12-18,2025,12,18,4,3,Dezembro,Quinta,False
20251219,2025-12-19,2025,12,19,4,4,Dezembro,Sexta,False
20251220,2025-12-20,2025,12,20,4,5,Dezembro,Sábado,True
20251221,2025-12-21,2025,12,21,4,6,Dezembro,Domingo,True
20251222,2025-12-22,2025,12,22,4,0,Dezembro,Segunda,False
20251223,2025-12-23,2025,12,23,4,1,Dezembro,Terça,False
20251224,2025-12-24,2025,12,24,4,2,Dezembro,Quarta,False
20251225,2025-12-25,2025,12,25,4,3,Dezembro,Quinta,False
20251226,2025-12-26,2025,12,26,4,4,Dezembro,Sexta,False
20251227,2025-12-27,2025,12,27,4,5,Dezembro,Sábado,True
20260101,2026-01-01,2026,1,1,1,3,Janeiro,Quinta,False
20260102,2026-01-02,2026,1,2,1,4,Janeiro,Sexta,False
20260103,2026-01-03,2026,1,3,1,5,Janeiro,Sábado,True
20260104,2026-01-04,2026,1,4,1,6,Janeiro,Domingo,True
20260105,2026-01-05,2026,1,5,1,0,Janeiro,Segunda,False
20260106,2026-01-06,2026,1,6,1,1,Janeiro,Terça,False
20260107,2026-01-07,2026,1,7,1,2,Janeiro,Quarta,False
20260108,2026-01-08,2026,1,8,1,3,Janeiro,Quinta,False
20260109,2026-01-09,2026,1,9,1,4,Janeiro,Sexta,False
20260110,2026-01-10,2026,1,10,1,5,Janeiro,Sábado,True
20260111,2026-01-11,2026,1,11,1,6,Janeiro,Domingo,True
20260112,2026-01-12,2026,1,12,1,0,Janeiro,Segunda,False
20260113,2026-01-13,2026,1,13,1,1,Janeiro,Terça,False
20260114,2026-01-14,2026,1,14,1,2,Janeiro,Quarta,False
20260115,2026-01-15,2026,1,15,1,3,Janeiro,Quinta,False
20260116,2026-01-16,2026,1,16,1,4,Janeiro,Sexta,False
20260117,2026-01-17,2026,1,17,1,5,Janeiro,Sábado,True
20260118,2026-01-18,2026,1,18,1,6,Janeiro,Domingo,True
20260119,2026-01-19,2026,1,19,1,0,Janeiro,Segunda,False
20260120,2026-01-20,2026,1,20,1,1,Janeiro,Terça,False
20260121,2026-01-21,2026,1,21,1,2,Janeiro,Quarta,False
20260122,2026-01-22,2026,1,22,1,3,Janeiro,Quinta,False
20260123,2026-01-23,2026,1,23,1,4,Janeiro,Sexta,False
20260124,2026-01-24,2026,1,24,1,5,Janeiro,Sábado,True
20260125,2026-01-25,2026,1,25,1,6,Janeiro,Domingo,True
20260126,2026-01-26,2026,1,26,1,0,Janeiro,Segunda,False
20260127,2026-01-27,2026,1,27,1,1,Janeiro,Terça,False
20260201,2026-02-01,2026,2,1,1,6,Fevereiro,Domingo,True
20260202,2026-02-02,2026,2,2,1,0,Fevereiro,Segunda,False
20260203,2026-02-03,2026,2,3,1,1,Fevereiro,Terça,False
20260204,2026-02-04,2026,2,4,1,2,Fevereiro,Quarta,False
20260205,2026-02-05,2026,2,5,1,3,Fevereiro,Quinta,False
20260206,2026-02-06,2026,2,6,1,4,Fevereiro,Sexta,False
20260207,2026-02-07,2026,2,7,1,5,Fevereiro,Sábado,True
20260208,2026-02-08,2026,2,8,1,6,Fevereiro,Domingo,True
20260209,2026-02-09,2026,2,9,1,0,Fevereiro,Segunda,False
20260210,2026-02-10,2026,2,10,1,1,Fevereiro,Terça,False
20260211,2026-02-11,2026,2,11,1,2,Fevereiro,Quarta,False
20260212,2026-02-12,2026,2,12,1,3,Fevereiro,Quinta,False
20260213,2026-02-13,2026,2,13,1,4,Fevereiro,Sexta,False
20260214,2026-02-14,2026,2,14,1,5,Fevereiro,Sábado,True
20260215,2026-02-15,2026,2,15,1,6,Fevereiro,Domingo,True
20260216,2026-02-16,2026,2,16,1,0,Fevereiro,Segunda,False
20260217,2026-02-17,2026,2,17,1,1,Fevereiro,Terça,False
20260218,2026-02-18,2026,2,18,1,2,Fevereiro,Quarta,False
20260219,2026-02-19,2026,2,19,1,3,Fevereiro,Quinta,False
20260220,2026-02-20,2026,2,20,1,4,Fevereiro,Sexta,False
20260221,2026-02-21,2026,2,21,1,5,Fevereiro,Sábado,True
20260222,2026-02-22,2026,2,22,1,6,Fevereiro,Domingo,True
20260223,2026-02-23,2026,2,23,1,0,Fevereiro,Segunda,False
20260224,2026-02-24,2026,2,24,1,1,Fevereiro,Terça,False
20260225,2026-02-25,2026,2,25,1,2,Fevereiro,Quarta,False
20260226,2026-02-26,2026,2,26,1,3,Fevereiro,Quinta,False
20260227,2026-02-27,2026,2,27,1,4,Fevereiro,Sexta,False
20260301,2026-03-01,2026,3,1,1,6,Março,Domingo,True
20260302,2026-03-02,2026,3,2,1,0,Março,Segunda,False
20260303,2026-03-03,2026,3,3,1,1,Março,Terça,False
20260304,2026-03-04,2026,3,4,1,2,Março,Quarta,False
20260305,2026-03-05,2026,3,5,1,3,Março,Quinta,False
20260306,2026-03-06,2026,3,6,1,4,Março,Sexta,False
20260307,2026-03-07,2026,3,7,1,5,Março,Sábado,True
20260308,2026-03-08,2026,3,8,1,6,Março,Domingo,True
20260309,2026-03-09,2026,3,9,1,0,Março,Segunda,False
20260310,2026-03-10,2026,3,10,1,1,Março,Terça,False
20260311,2026-03-11,2026,3,11,1,2,Março,Quarta,False
20260312,2026-03-12,2026,3,12,1,3,Março,Quinta,False
20260313,2026-03-13,2026,3,13,1,4,Março,Sexta,False
20260314,2026-03-14,2026,3,14,1,5,Março,Sábado,True
20260315,2026-03-15,2026,3,15,1,6,Março,Domingo,True
20260316,2026-03-16,2026,3,16,1,0,Março,Segunda,False
20260317,2026-03-17,2026,3,17,1,1,Março,Terça,False
20260318,2026-03-18,2026,3,18,1,2,Março,Quarta,False
20260319,2026-03-19,2026,3,19,1,3,Março,Quinta,False
20260320,2026-03-20,2026,3,20,1,4,Março,Sexta,False
20260321,2026-03-21,2026,3,21,1,5,Março,Sábado,True
20260322,2026-03-22,2026,3,22,1,6,Março,Domingo,True
20260323,2026-03-23,2026,3,23,1,0,Março,Segunda,False
20260324,2026-03-24,2026,3,24,1,1,Março,Terça,False
20260325,2026-03-25,2026,3,25,1,2,Março,Quarta,False
20260326,2026-03-26,2026,3,26,1,3,Março,Quinta,False
20260327,2026-03-27,2026,3,27,1,4,Março,Sexta,False
20260401,2026-04-01,2026,4,1,2,2,Abril,Quarta,False
20260402,2026-04-02,2026,4,2,2,3,Abril,Quinta,False
20260403,2026-04-03,2026,4,3,2,4,Abril,Sexta,False
20260404,2026-04-04,2026,4,4,2,5,Abril,Sábado,True
20260405,2026-04-05,2026,4,5,2,6,Abril,Domingo,True
20260406,2026-04-06,2026,4,6,2,0,Abril,Segunda,False
20260407,2026-04-07,2026,4,7,2,1,Abril,Terça,False
20260408,2026-04-08,2026,4,8,2,2,Abril,Quarta,False
20260409,2026-04-09,2026,4,9,2,3,Abril,Quinta,False
20260410,2026-04-10,2026,4,10,2,4,Abril,Sexta,False
20260411,2026-04-11,2026,4,11,2,5,Abril,Sábado,True
20260412,2026-04-12,2026,4,12,2,6,Abril,Domingo,True
20260413,2026-04-13,2026,4,13,2,0,Abril,Segunda,False
20260414,2026-04-14,2026,4,14,2,1,Abril,Terça,False
20260415,2026-04-15,2026,4,15,2,2,Abril,Quarta,False
20260416,2026-04-16,2026,4,16,2,3,Abril,Quinta,False
20260417,2026-04-17,2026,4,17,2,4,Abril,Sexta,False
20260418,2026-04-18,2026,4,18,2,5,Abril,Sábado,True
20260419,2026-04-19,2026,4,19,2,6,Abril,Domingo,True
20260420,2026-04-20,2026,4,20,2,0,Abril,Segunda,False
20260421,2026-04-21,2026,4,21,2,1,Abril,Terça,False
20260422,2026-04-22,2026,4,22,2,2,Abril,Quarta,False
20260423,2026-04-23,2026,4,23,2,3,Abril,Quinta,False
20260424,2026-04-24,2026,4,24,2,4,Abril,Sexta,False
20260425,2026-04-25,2026,4,25,2,5,Abril,Sábado,True
20260426,2026-04-26,2026,4,26,2,6,Abril,Domingo,True
20260427,2026-04-27,2026,4,27,2,0,Abril,Segunda,False
20260501,2026-05-01,2026,5,1,2,4,Maio,Sexta,False
20260502,2026-05-02,2026,5,2,2,5,Maio,Sábado,True
20260503,2026-05-03,2026,5,3,2,6,Maio,Domingo,True
20260504,2026-05-04,2026,5,4,2,0,Maio,Segunda,False
20260505,2026-05-05,2026,5,5,2,1,Maio,Terça,False
20260506,2026-05-06,2026,5,6,2,2,Maio,Quarta,False
20260507,2026-05-07,2026,5,7,2,3,Maio,Quinta,False
20260508,2026-05-08,2026,5,8,2,4,Maio,Sexta,False
20260509,2026-05-09,2026,5,9,2,5,Maio,Sábado,True
20260510,2026-05-10,2026,5,10,2,6,Maio,Domingo,True
20260511,2026-05-11,2026,5,11,2,0,Maio,Segunda,False
20260512,2026-05-12,2026,5,12,2,1,Maio,Terça,False
20260513,2026-05-13,2026,5,13,2,2,Maio,Quarta,False
20260514,2026-05-14,2026,5,14,2,3,Maio,Quinta,False
20260515,2026-05-15,2026,5,15,2,4,Maio,Sexta,False
20260516,2026-05-16,2026,5,16,2,5,Maio,Sábado,True
20260517,2026-05-17,2026,5,17,2,6,Maio,Domingo,True
20260518,2026-05-18,2026,5,18,2,0,Maio,Segunda,False
20260519,2026-05-19,2026,5,19,2,1,Maio,Terça,False
20260520,2026-05-20,2026,5,20,2,2,Maio,Quarta,False
20260521,2026-05-21,2026,5,21,2,3,Maio,Quinta,False
20260522,2026-05-22,2026,5,22,2,4,Maio,Sexta,False
20260523,2026-05-23,2026,5,23,2,5,Maio,Sábado,True
20260524,2026-05-24,2026,5,24,2,6,Maio,Domingo,True
20260525,2026-05-25,2026,5,25,2,0,Maio,Segunda,False
20260526,2026-05-26,2026,5,26,2,1,Maio,Terça,False
20260527,2026-05-27,2026,5,27,2,2,Maio,Quarta,False
20260601,2026-06-01,2026,6,1,2,0,Junho,Segunda,False
20260602,2026-06-02,2026,6,2,2,1,Junho,Terça,False
20260603,2026-06-03,2026,6,3,2,2,Junho,Quarta,False
20260604,2026-06-04,2026,6,4,2,3,Junho,Quinta,False
20260605,2026-06-05,2026,6,5,2,4,Junho,Sexta,False
20260606,2026-06-06,2026,6,6,2,5,Junho,Sábado,True
20260607,2026-06-07,2026,6,7,2,6,Junho,Domingo,True
20260608,2026-06-08,2026,6,8,2,0,Junho,Segunda,False
20260609,2026-06-09,2026,6,9,2,1,Junho,Terça,False
20260610,2026-06-10,2026,6,10,2,2,Junho,Quarta,False
20260611,2026-06-11,2026,6,11,2,3,Junho,Quinta,False
20260612,2026-06-12,2026,6,12,2,4,Junho,Sexta,False
20260613,2026-06-13,2026,6,13,2,5,Junho,Sábado,True
20260614,2026-06-14,2026,6,14,2,6,Junho,Domingo,True
20260615,2026-06-15,2026,6,15,2,0,Junho,Segunda,False
20260616,2026-06-16,2026,6,16,2,1,Junho,Terça,False
20260617,2026-06-17,2026,6,17,2,2,Junho,Quarta,False
20260618,2026-06-18,2026,6,18,2,3,Junho,Quinta,False
20260619,2026-06-19,2026,6,19,2,4,Junho,Sexta,False
20260620,2026-06-20,2026,6,20,2,5,Junho,Sábado,True
20260621,2026-06-21,2026,6,21,2,6,Junho,Domingo,True
20260622,2026-06-22,2026,6,22,2,0,Junho,Segunda,False
20260623,2026-06-23,2026,6,23,2,1,Junho,Terça,False
20260624,2026-06-24,2026,6,24,2,2,Junho,Quarta,False
20260625,2026-06-25,2026,6,25,2,3,Junho,Quinta,False
20260626,2026-06-26,2026,6,26,2,4,Junho,Sexta,False
20260627,2026-06-27,2026,6,27,2,5,Junho,Sábado,True
